D:\Projects\Datasets\3dsmax\evaluate\Train\interior\GroundTruth\interior max_Perspective.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\interior\Normals\interior max_Perspective_normal.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\interior\Position\interior max_Perspective_D_Z Depth.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000076_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000076_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000076_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000077.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000077.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000077.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000077_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000077_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000077_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000077_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000077_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000077_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000077_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000077_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000077_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000077_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000077_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000077_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000077_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000077_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000077_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000078.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000078.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000078.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000078_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000078_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000078_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000078_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000078_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000078_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000078_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000078_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000078_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000078_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000078_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000078_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000078_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000078_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000078_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000079.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000079.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000079.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000079_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000079_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000079_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000079_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000079_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000079_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000079_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000079_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000079_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000079_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000079_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000079_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000079_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000079_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000079_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000080.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000080.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000080.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000080_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000080_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000080_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000080_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000080_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000080_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000080_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000080_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000080_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000080_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000080_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000080_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000080_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000080_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000080_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000081.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000081.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000081.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000081_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000081_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000081_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000081_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000081_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000081_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000081_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000081_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000081_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000081_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000081_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000081_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000081_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000081_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000081_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000082.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000082.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000082.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000082_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000082_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000082_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000082_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000082_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000082_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000082_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000082_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000082_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000082_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000082_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000082_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000082_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000082_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000082_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000083.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000083.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000083.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000083_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000083_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000083_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000083_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000083_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000083_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000083_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000083_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000083_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000083_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000083_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000083_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000083_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000083_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000083_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000084.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000084.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000084.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000084_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000084_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000084_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000084_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000084_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000084_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000084_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000084_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000084_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000084_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000084_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000084_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000084_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000084_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000084_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000085.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000085.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000085.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000085_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000085_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000085_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000085_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000085_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000085_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000085_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000085_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000085_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000085_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000085_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000085_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000085_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000085_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000085_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000086.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000086.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000086.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000086_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000086_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000086_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000086_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000086_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000086_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000086_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000086_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000086_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000086_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000086_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000086_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000086_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000086_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000086_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000087.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000087.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000087.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000087_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000087_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000087_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000087_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000087_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000087_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000087_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000087_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000087_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000087_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000087_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000087_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000087_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000087_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000087_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000088.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000088.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000088.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000088_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000088_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000088_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000088_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000088_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000088_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000088_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000088_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000088_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000088_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000088_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000088_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000088_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000088_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000088_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000089.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000089.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000089.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000089_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000089_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000089_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000089_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000089_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000089_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000089_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000089_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000089_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000089_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000089_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000089_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000089_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000089_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000089_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000090.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000090.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000090.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000090_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000090_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000090_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000090_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000090_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000090_flip_v.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000090_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000090_rot_180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000090_rot_180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000090_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000090_rot_270.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000090_rot_270.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000090_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000090_rot_90.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000090_rot_90.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000091.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000091.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000091.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000091_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000091_flip_h.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000091_flip_h.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\GroundTruth\0000000091_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\HBAO\0000000091_flip_v.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\TestCheese\Normal\0000000091_flip_v.exr
